Year,Quarter,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,DataSource,ProvisionGroupDesc,ProvisionDesc,ProvisionValue,Citation,ProvisionAltValue,DataType,Comments,Enacted_Date,Effective_Date,GeoLocation,DisplayOrder,TopicTypeId,TopicId,MeasureId,ProvisionGroupID,ProvisionID
2021,4,WI,Wisconsin,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.520,WIS. STAT. § 139.31,2.52,Money,,6/29/2009,9/1/2009,"(44.39319117400049, -89.81637074199966)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,CT,Connecticut,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),4.350,CONN. GEN. STAT. ANN. §12-296,4.35,Money,"If a specific product is approved by FDA as a Modified Risk Tobacco Product, its tax shall be reduced by 50 percent.",10/25/2017,12/1/2017,"(41.56266102000046, -72.64984095199964)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,MN,Minnesota,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.040,"MINN. STAT. ANN. §§ 297F.01, 297F.05, and 297F.25",3.04,Money,"Minnesota also adds a separate sales tax by using the weighted average retail price expressed in cents per pack and rounded to the nearest one-tenth of a cent. This is determined annually with new rates published by November 1, and effective on January 1, of the following year. Effective January 1, the surtax is 55.0 cents per package of 20 cigarettes",10/31/2016,1/1/2017,"(46.35564873600049, -94.79420050299967)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,FL,Florida,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.339,FLA. STAT. ANN. §§ 210.02 and 210.011,1.339,Money,,5/27/2009,7/1/2009,"(28.932040377000476, -81.92896053899966)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,MS,Mississippi,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.680,MISS. CODE ANN. § 27-69-13,0.68,Money,,5/15/2009,5/15/2009,"(32.745510099000455, -89.53803082499968)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,UT,Utah,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.700,UTAH CODE ANN. § 59-14-204(2)(a),1.7,Money,,3/13/2010,7/1/2010,"(39.360700171000474, -111.58713063499971)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,ME,Maine,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,"ME. REV. STAT. ANN. tit. 36, § 4365",2,Money,,6/24/2005,9/19/2005,"(45.254228894000505, -68.98503133599962)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,CO,Colorado,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.940,COLO. REV. STAT. §§ 39-28-103.5 AND 39-28-103,1.94,Money,Modified Risk Tobacco Products are taxed at the rate of $0.650 per pack.,11/2/2020,1/1/2021,"(38.843840757000464, -106.13361092099967)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,AL,Alabama,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.675,ALA. CODE § 40-25-2,0.675,Money,,9/17/2015,10/1/2015,"(32.84057112200048, -86.63186076199969)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,OH,Ohio,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.600,OHIO REV. CODE ANN. § 5743.02,1.6,Money,,6/30/2015,7/1/2015,"(40.06021014100048, -82.40426005599966)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,PR,Puerto Rico,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),5.100,13 L.P.R.A. § 31625,5.1,Money,,4/29/2017,4/29/2017,"(18.220833, -66.590149)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,SC,South Carolina,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.570,S.C. CODE ANN. § 12-21-620,0.57,Money,,5/13/2010,7/1/2010,"(33.998821303000454, -81.04537120699968)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,NJ,New Jersey,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.700,N.J. REV. STAT. § 54:40A-8,2.7,Money,,6/29/2009,7/1/2009,"(40.13057004800049, -74.27369128799967)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,MP,Northern Mariana Islands,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.75,4 CMC § 1402,3.75,Money,,9/16/2014,9/16/2017,"(15.0979, 145.6739)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,MO,Missouri,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.170,MO. REV. STAT. § 149.015(1),0.17,Money,,7/1/1993,10/1/1993,"(38.635790776000476, -92.56630005299968)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,CA,California,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.870,CAL. REV & TAX CODE § 30130.51,2.87,Money,,10/31/2016,4/1/2017,"(37.63864012300047, -120.99999953799971)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,NV,Nevada,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.800,NEV. REV. STAT. ANN. § 370.165,1.8,Money,,6/9/2015,7/1/2015,"(39.493240390000494, -117.07184056399967)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,AZ,Arizona,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,"ARIZ. REV. STAT. ANN. §§ 42-3251, 42-3251.01 (a), 42-3251.02, § 42-3052 (5), and 42-3371(1)",2,Money,,11/7/2006,11/7/2006,"(34.865970280000454, -111.76381127699972)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,ND,North Dakota,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.440,N.D. CENT. CODE §§ 57-36-06(1) and 57-36-32,0.44,Money,,4/30/1993,6/30/1993,"(47.47531977900047, -100.11842104899966)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,LA,Louisiana,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.08,LA. REV. STAT. ANN. § 47:841,1.08,Money,,3/7/2016,4/1/2016,"(31.31266064400046, -92.44568007099969)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,TN,Tennessee,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.620,TENN. CODE ANN. § 67-4-1004,0.62,Money,,6/7/2007,7/1/2007,"(35.68094058000048, -85.77449091399967)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,NH,New Hampshire,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.780,HB 595,1.78,Money,"Effective 8/1/13, the tax will return to $1.78 per pack if the amount of the tobacco tax revenue received from 7/1/11 to 6/30/13 is below the amount received from 7/1/09 to 6/30/11 as determined by the Department of Revenue.",8/1/2013,8/1/2013,"(43.65595011300047, -71.50036091999965)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,TX,Texas,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.410,TEX. TAX CODE § 154.02(b)(1),1.41,Money,,5/31/2006,1/1/2007,"(31.827240407000488, -99.42677020599967)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,HI,Hawaii,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.200,HAW. REV. STAT. § 245-3(a)(11),3.2,Money,Graduated increase implemented from a bill enacted in 2010.,4/25/2010,7/1/2011,"(21.304850435000446, -157.85774940299973)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,VT,Vermont,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.080,"VT. STAT. ANN. tit. 32, § 7811",3.08,Money,,6/5/2015,7/1/2015,"(43.62538123900049, -72.51764079099962)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,MA,Massachusetts,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.510,"MASS. GEN. LAWS ANN. Ch. 64C, §§ 6, 7A and 7C",3.51,Money,,7/24/2013,8/1/2013,"(42.27687047000046, -72.08269067499964)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,OR,Oregon,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.330,OR. REV. STAT. §§ 323.030 and 323.031,3.33,Money,,11/2/2020,1/1/2021,"(44.56744942400047, -120.15503132599969)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,NC,North Carolina,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.450,N.C. GEN. STAT. §§ 105-113.5,0.45,Money,,8/7/2009,9/1/2009,"(35.466220975000454, -79.15925046299964)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,WY,Wyoming,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.600,WYO. STAT. §§ 39-18-101 and 39-18-104 a(i) and a(ii) or b(i) and b(ii),0.6,Money,,2/26/2003,7/1/2003,"(43.23554134300048, -108.10983035299967)",5,LEG,1010LEG,670CGR,10GRP,411
2021,4,KY,Kentucky,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.100,KY. REV. STAT. ANN. § 138.140,1.1,Money,,4/13/2018,7/1/2018,"(37.645970271000465, -84.77497104799966)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,VT,Vermont,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.080,"VT. STAT. ANN. tit. 32, § 7811",3.08,Money,,6/5/2015,7/1/2015,"(43.62538123900049, -72.51764079099962)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,WY,Wyoming,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.600,WYO. STAT. §§ 39-18-101 and 39-18-104 a(i) and a(ii) or b(i) and b(ii),0.6,Money,,2/26/2003,7/1/2003,"(43.23554134300048, -108.10983035299967)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,GU,Guam,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),4.000,11 GUAM CODE ANN. § 26603,4,Money,,8/11/2018,10/1/2018,"(13.444304, 144.793731)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,ND,North Dakota,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.440,N.D. CENT. CODE §§ 57-36-06(1) and 57-36-32,0.44,Money,,4/30/1993,6/30/1993,"(47.47531977900047, -100.11842104899966)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,AZ,Arizona,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,"ARIZ. REV. STAT. ANN. §§ 42-3251, 42-3251.01 (a), 42-3251.02, § 42-3052 (5), and 42-3371(1)",2,Money,,11/7/2006,11/7/2006,"(34.865970280000454, -111.76381127699972)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,MI,Michigan,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,Mich. Comp. Laws  §  205.427,2,Money,,6/24/2004,7/1/2004,"(44.6613195430005, -84.71439026999968)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,WV,West Virginia,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.200,W. VA. CODE § 11-17-3,1.2,Money,,6/13/2016,7/1/2016,"(38.66551020200046, -80.71264013499967)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,KS,Kansas,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.290,KAN. STAT. ANN. § 79-3310,1.29,Money,,6/16/2015,7/1/2015,"(38.34774030000045, -98.20078122699965)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,OR,Oregon,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.330,OR. REV. STAT. §§ 323.030 and 323.031,3.33,Money,,11/2/2020,1/1/2021,"(44.56744942400047, -120.15503132599969)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,DE,Delaware,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.100,"DEL. CODE ANN. tit. 30, § 5305",2.1,Money,,7/3/2017,9/1/2017,"(39.008830667000495, -75.57774116799965)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,PR,Puerto Rico,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),5.100,13 L.P.R.A. § 31625,5.1,Money,,4/29/2017,4/29/2017,"(18.220833, -66.590149)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,AS,American Samoa,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),6.00,A.S.C.A. § 11.1002,6,Money,,,7/1/2015,"(-14.3016396, -170.69618149999997)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,CA,California,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.870,CAL. REV & TAX CODE § 30130.51,2.87,Money,,10/31/2016,4/1/2017,"(37.63864012300047, -120.99999953799971)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,FL,Florida,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.339,FLA. STAT. ANN. §§ 210.02 and 210.011,1.339,Money,,5/27/2009,7/1/2009,"(28.932040377000476, -81.92896053899966)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,UT,Utah,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.700,UTAH CODE ANN. § 59-14-204(2)(a),1.7,Money,,3/13/2010,7/1/2010,"(39.360700171000474, -111.58713063499971)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,AR,Arkansas,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.150,"ARK. CODE ANN. §§ 26-57-208, 26- 57-802, 26-57-803, 26-57-804, 26-57-806, and 26-57-1101",1.15,Money,,2/17/2009,3/1/2009,"(34.74865012400045, -92.27449074299966)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,RI,Rhode Island,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),4.250,R.I. GEN. LAWS § 44-20-12,4.25,Money,,8/3/2017,7/1/2017,"(41.70828019300046, -71.52247031399963)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,SD,South Dakota,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.530,S.D. CODIFIED LAWS ANN. § 10-50-3,1.53,Money,,11/7/2006,1/1/2007,"(44.353130053000484, -100.3735306369997)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,ME,Maine,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,"ME. REV. STAT. ANN. tit. 36, § 4365",2,Money,,6/24/2005,9/19/2005,"(45.254228894000505, -68.98503133599962)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,VI,U.S. Virgin Islands,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.100,VI ST T. 33 § 42,1.1,Money,,3/22/2017,3/22/2017,"(18.335765, -64.896335)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,NC,North Carolina,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.450,N.C. GEN. STAT. §§ 105-113.5,0.45,Money,,8/7/2009,9/1/2009,"(35.466220975000454, -79.15925046299964)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,ID,Idaho,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.570,IDAHO CODE § 63-2506,0.57,Money,,4/15/2005,7/1/2003,"(43.682630005000476, -114.3637300419997)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,VA,Virginia,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.600,Va. Code Ann. § 58.1-1001,0.6,Money,,5/21/2020,7/1/2020,"(37.54268067400045, -78.45789046299967)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,TX,Texas,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.410,TEX. TAX CODE § 154.02(b)(1),1.41,Money,,5/31/2006,1/1/2007,"(31.827240407000488, -99.42677020599967)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,SC,South Carolina,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.570,S.C. CODE ANN. § 12-21-620,0.57,Money,,5/13/2010,7/1/2010,"(33.998821303000454, -81.04537120699968)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,KY,Kentucky,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.100,KY. REV. STAT. ANN. § 138.140,1.1,Money,,4/13/2018,7/1/2018,"(37.645970271000465, -84.77497104799966)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,MT,Montana,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.700,MONT. CODE ANN. § 16-11-111 (1)(a),1.7,Money,,11/2/2004,1/1/2005,"(47.06652897200047, -109.42442064499971)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,OK,Oklahoma,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.030,"OKLA. STAT. tit. 68 §§ 302, 302-1, 302-4, 302-5 and 302-7",2.03,Money,,3/29/2018,8/23/2018,"(35.47203135600046, -97.52107021399968)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,MO,Missouri,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.170,MO. REV. STAT. § 149.015(1),0.17,Money,,7/1/1993,10/1/1993,"(38.635790776000476, -92.56630005299968)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,HI,Hawaii,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.200,HAW. REV. STAT. § 245-3(a)(11),3.2,Money,Graduated increase implemented from a bill enacted in 2010.,4/25/2010,7/1/2011,"(21.304850435000446, -157.85774940299973)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,WA,Washington,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.025,WASH. REV. CODE ANN. §§ 82.24.020 and 82.24.026,3.025,Money,,4/23/2010,5/1/2010,"(47.52227862900048, -120.47001078999972)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,LA,Louisiana,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.08,LA. REV. STAT. ANN. § 47:841,1.08,Money,,3/7/2016,4/1/2016,"(31.31266064400046, -92.44568007099969)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,PW,Palau,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),5.00,40 PNC § 2601,5,Money,$5.00 per 0.017 kilograms and packs of cigarettes weighing less than 0.017 kilograms shall be taxed at the rate of $5.00 per pack.,8/29/2013,1/1/2015,"(7.514979999999999, 134.58251999999993)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,NY,New York,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),4.350,N.Y. TAX LAW §§ 470 and 471,4.35,Money,,6/21/2010,7/1/2010,"(42.82700103200045, -75.54397042699964)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,CO,Colorado,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.940,COLO. REV. STAT. §§ 39-28-103.5 AND 39-28-103,1.94,Money,Modified Risk Tobacco Products are taxed at the rate of $0.650 per pack.,11/2/2020,1/1/2021,"(38.843840757000464, -106.13361092099967)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,MD,Maryland,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.750,Md.Tax-General Code Ann.§ 12-105,3.75,Money,,2/12/2021,3/14/2021,"(39.29058096400047, -76.60926011099963)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,AK,Alaska,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,Alaska Stat. §§ 43.50.090 and 43.50.190,2,Money,,7/24/2004,1/1/2005,"(64.84507995700051, -147.72205903599973)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,IN,Indiana,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.995,IND. CODE ANN. § 6-7-1-12 (a)(1),0.995,Money,,5/10/2007,7/1/2007,"(39.766910452000445, -86.14996019399968)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,MN,Minnesota,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.040,"MINN. STAT. ANN. §§ 297F.01, 297F.05, and 297F.25",3.04,Money,"Minnesota also adds a separate sales tax by using the weighted average retail price expressed in cents per pack and rounded to the nearest one-tenth of a cent. This is determined annually with new rates published by November 1, and effective on January 1, of the following year. Effective January 1, the surtax is 55.0 cents per package of 20 cigarettes",10/31/2016,1/1/2017,"(46.35564873600049, -94.79420050299967)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,NE,Nebraska,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.640,NEB. REV. STAT. ANN. §  77-2602(1),0.64,Money,,4/11/2002,10/1/2002,"(41.6410409880005, -99.36572062299967)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,TN,Tennessee,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.620,TENN. CODE ANN. § 67-4-1004,0.62,Money,,6/7/2007,7/1/2007,"(35.68094058000048, -85.77449091399967)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,NJ,New Jersey,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.700,N.J. REV. STAT. § 54:40A-8,2.7,Money,,6/29/2009,7/1/2009,"(40.13057004800049, -74.27369128799967)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,IA,Iowa,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.360,IOWA CODE § 453A.6 (1),1.36,Money,,3/15/2007,3/15/2007,"(42.46940091300047, -93.81649055599968)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,MA,Massachusetts,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.510,"MASS. GEN. LAWS ANN. Ch. 64C, §§ 6, 7A and 7C",3.51,Money,,7/24/2013,8/1/2013,"(42.27687047000046, -72.08269067499964)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,MS,Mississippi,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.680,MISS. CODE ANN. § 27-69-13,0.68,Money,,5/15/2009,5/15/2009,"(32.745510099000455, -89.53803082499968)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,MH,Marshall Islands,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1,48 MIRC Ch.2 §227,1,Money,,8/19/2008,8/20/2008,"(11.3246908, 166.84174239999993)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,WI,Wisconsin,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.520,WIS. STAT. § 139.31,2.52,Money,,6/29/2009,9/1/2009,"(44.39319117400049, -89.81637074199966)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,MP,Northern Mariana Islands,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.75,4 CMC § 1402,3.75,Money,,9/16/2014,9/16/2017,"(15.0979, 145.6739)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,AL,Alabama,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.675,ALA. CODE § 40-25-2,0.675,Money,,9/17/2015,10/1/2015,"(32.84057112200048, -86.63186076199969)",5,LEG,1010LEG,670CGR,10GRP,411
2022,1,CT,Connecticut,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),4.350,CONN. GEN. STAT. ANN. §12-296,4.35,Money,"If a specific product is approved by FDA as a Modified Risk Tobacco Product, its tax shall be reduced by 50 percent.",10/25/2017,12/1/2017,"(41.56266102000046, -72.64984095199964)",5,LEG,1010LEG,670CGR,10GRP,411
